43.53761829,71.27733466
43.24938912,71.81933067
43.5909836,71.20935957
43.93571255,71.74645273
43.68341471,71.52164719
43.91813935,71.80563656
43.98766855,71.56784585
43.65638631,71.08093735
43.36782512,71.92360347
43.33337972,71.22616272
43.3005574,71.44851428
43.29989354,71.42631115
43.47014439,71.50481984
43.84525019,71.16061836
43.31396306,71.17629132
43.24196025,71.00476644
43.13696489,71.20658259
43.98079066,71.78298457
43.93793936,71.01686595
43.98924527,71.98209167
43.91646716,71.123395
